61
519
 2.241 0.172 5.725 15.401 5.581 11.005 93 -2.872 352 76 0.143 9.324 18.719 0.795 170.344 0.941 3.516 217.974 0.345 17.719 8.324 19 35 0.543 0.529 1.306 2.85 34.104 15.221 303.588 71.246 151.003 1 151699 9.30132 18.663234 0.000107408 0.000117733 0.000477568 0.000220133 0.000213476 0.000042472 -0.000676275 0.000595301 0.000000176 0.000002091 0.000000274 0 0 0 0.000595301 0.000000401 0 0 0 0 0.000000045 0 0 0 0 
 1.366 0.162 2.044 7.679 3.95 1.288 33 -2.887 127 37 -0.074 6.937 7.835 0.902 142.249 0.942 1.232 204.497 0.174 6.835 5.937 12 15 0.8 0.706 0.858 1.45 14.304 10.474 293.745 57.349 166.524 1 56270 6.91588 7.864688 0.000033589 0.000143507 0.000270377 -0.000069266 -0.000170705 0.000016957 0.000038662 0.000413885 0.000000021 0.000000583 0.000000025 0 0 0 0.000413885 0.000000176 0 0 0 0 0.000000038 0 0 0 0 
 2.235 0.835 5.826 4.509 1.892 -0.205 6 1.829 33 19 -0.067 6 3.364 0.732 561.516 0.916 1.143 216.758 0.158 2.364 5 5 10 0.5 0.66 0.871 2.419 9.212 4.123 312.636 79.068 143.666 1 14854 5.97482 3.375454 -0.000091137 0.000430529 0.00010344 0.000008727 0.000067304 -0.000292341 -0.000046828 0.000533969 0.00000014 0.000000306 0.000000052 0 0 0 0.000533969 0.000000318 0 0 0 0 0.000000036 0 0 0 0 
 1.612 0.005 2.468 10.495 5.847 1.783 30 3.134 221 50 -0.051 7.602 11.891 0.919 106.739 0.96 1.506 217.273 0.248 10.891 6.602 14 22 0.636 0.718 0.9 1.768 21.037 13.052 234.971 2.814 227.251 1 104597 7.64171 11.846142 -0.000001698 0.00011389 0.000276723 -0.000040182 -0.000001093 -0.000015291 0.000107747 0.000390613 0.000000027 0.000000012 0.000000005 0 0 0 0.000390613 0.000000153 0 0 0 0 0.000000032 0 0 0 0 
 1.554 0.476 2.594 5.977 3.634 0.244 12 2.394 80 28 -0.117 5.838 5.725 0.877 196.847 0.935 0.979 239.498 0.188 4.725 4.838 11 11 1 0.661 0.78 1.591 12.039 7.746 263.113 25.411 198.991 1 39974 5.8087 5.715465 -0.00008008 0.000176503 0.00019122 -0.000092998 0.000055458 0.000030268 0.000069883 0.000367723 0.000000026 0.000000028 0.000000008 0 0 0 0.000367723 0.000000161 0 0 0 0 0.000000027 0 0 0 0 
 1.953 0.557 5.391 17.358 6.819 16.855 134 2.266 489 92 0.174 16.928 17.02 0.798 166.113 0.937 4.342 195.843 0.477 16.02 15.928 31 32 0.969 0.493 1.377 2.747 37.516 19.205 298.909 61.469 162.826 1 187552 17.03575 16.842225 -0.000218626 0.000369586 0.000286369 -0.000337749 0.000504256 -0.000207229 -0.000284561 0.000655955 0.000000198 0.000006189 0.000000475 0 0 0 0.000655955 0.000000621 0 0 0 0 0.000000058 0 0 0 0 
 1.343 0.221 1.762 5.827 4.578 -0.188 8 -2.795 92 30 -0.118 5.304 7.587 0.912 138.433 0.933 0.762 171.635 0.196 6.587 4.304 10 13 0.769 0.708 0.778 1.663 12.384 9.223 334.965 97.81 126.37 1 34188 5.26269 7.477916 0.000041713 0.000180765 0.000283476 0.000063948 -0.000084318 0.000072418 -0.000106648 0.000464241 0.000000018 0.000000127 0.000000002 0 0 0 0.000464241 0.000000222 0 0 0 0 0.00000005 0 0 0 0 
 1.172 0.694 1.365 7.095 4.861 5.352 47 2.051 150 46 0.06 8.48 6.18 0.884 167.378 0.942 1.536 159.814 0.362 5.18 7.48 14 18 0.778 0.595 1.123 2.264 17.849 15.225 350.036 112.974 111.168 1 47745 8.41568 6.289559 -0.000035625 0.000343753 0.000275203 -0.000378122 0.000374186 0.000147997 0.000237182 0.000618956 0.00000001 0.000001734 0.000000293 0 0 0 0.000618956 0.000000388 0 0 0 0 0.000000093 0 0 0 0 
 3.71 0.001 19.152 23.836 4.402 43.636 145 -3.14 431 127 0.726 7.794 26.754 0.585 529.094 0.879 7.251 263.854 0.237 25.754 6.794 15 53 0.283 0.542 2.978 5.096 52.002 14.017 326.386 81.317 146.16 1 226636 7.7257 26.412997 0.000000473 0.000043744 0.000836598 0.000014817 0.000547866 -0.00001374 0.000702663 0.000880343 0.000000629 0.000003632 0.0000008 0 0 0 0.000880343 0.000000775 0 0 0 0 0.000000037 0 0 0 0 
 1.522 0.303 2.413 7.391 4.688 -0.149 21 -2.665 130 36 -0.109 6.754 8.592 0.9 160.494 0.942 1.123 228.989 0.236 7.592 5.754 12 17 0.706 0.637 0.793 1.83 16.97 11.151 349.089 104.246 123.132 1 61035 6.66624 8.556647 0.000065001 0.000148085 0.000245222 0.00001658 0.000004664 0.000004267 -0.000004409 0.000393307 0.000000026 0 0 0 0 0 0.000393307 0.000000172 0 0 0 0 0.000000032 0 0 0 0 
 1.72 0.28 2.999 4.342 2.709 -0.047 1 -2.702 38 18 -0.176 3.658 4.553 0.82 324.686 0.884 0.636 266.3 0.149 3.553 2.658 6 9 0.667 0.704 0.679 1.784 8.516 4.95 326.393 82.08 145.072 1 21829 3.63809 4.547849 0.000061682 0.00011096 0.000214082 0.000006605 0.000056987 -0.00002236 0.00006105 0.000325042 0.000000026 0.000000049 0.000000006 0 0 0 0.000325042 0.000000121 0 0 0 0 0.00000002 0 0 0 0 
 2.25 0.076 4.452 4.468 2.073 0.103 4 -3.023 33 18 -0.116 3.061 5.485 0.768 443.667 0.894 0.884 254.076 0.16 4.485 2.061 5 10 0.5 0.66 0.781 1.941 8.936 3.972 327.507 81.684 146.113 1 17446 3.05795 5.485899 0.000028557 0.000075832 0.000320052 -0.000005604 -0.000019284 0.000000831 0.000005678 0.000395884 0.000000062 0.000000007 0 0 0 0 0.000395884 0.00000016 0 0 0 0 0.000000023 0 0 0 0 
 4.053 0.13 28.409 64.794 12.311 202.003 842 -2.937 3146 300 0.509 30.625 61.495 0.561 205.977 0.901 19.424 315.974 0.288 60.495 29.625 50 140 0.357 0.449 2.277 6.262 142.196 35.083 270.073 6.042 230.289 1 1986897 30.72551 61.915642 0.000151094 0.000058746 0.000764085 -0.000424917 0.000471258 -0.000271573 0.006564545 0.000822831 0.000000589 0.000029371 0.000037735 -0.000000005 0.000000027 0 0.000822831 0.000000768 0 0 0 0 0.000000022 0 0 0 0 
 1.974 0.124 4.118 26.469 13.511 1.54 179 2.947 1301 133 0.04 16.676 33.192 0.879 82.099 0.963 5.451 33.145 0.317 32.192 15.676 31 59 0.525 0.711 1.082 2.67 60.384 30.594 203.055 1.721 226.688 1 92200 16.49367 33.998752 -0.000358648 0.000665093 0.002392792 0.000502762 0.002489695 -0.000515712 -0.008137006 0.003057885 0.000003499 0.000307307 0.000062178 -0.000000001 0.000000116 -0.000000003 0.003057885 0.000009865 0.000000002 0.000000001 0 0 0.000001463 0 0 0 0 
 2.011 0.077 4.733 27.077 11.189 3.766 235 3.02 1183 136 0.115 14.732 28.659 0.857 100.291 0.96 5.389 60.261 0.115 27.659 13.732 30 57 0.526 0.692 1.244 2.253 56.678 28.182 208.769 8.188 249.099 1 153759 14.74246 28.583822 -0.000131873 0.000309477 0.001375163 -0.000312643 0.000142653 0.000063048 0.001447142 0.00168464 0.000001205 0.000001172 0.000001329 0 0.000000001 0 0.00168464 0.000002908 0 0 0 0 0.000000408 0 0 0 0 
 2.053 0.374 6.077 15.379 5.935 23.754 101 -2.554 364 81 0.198 13.418 15.464 0.762 247.986 0.932 4.064 467.151 0.156 14.464 12.418 26 30 0.867 0.467 1.434 2.459 33.561 16.35 2901.608 3230.015 3467.49 2 339955 13.4058 15.447691 0.000095114 0.00010367 0.0001841 0.000031764 0.000036991 -0.000012851 -0.000026202 0.000287769 0.000000043 0.000000034 0.000000001 0 0 0 0.000287769 0.000000119 0 0 0 0 0.00000001 0 0 0 0 
 1.02 0.542 1.181 11.863 11.445 34.571 128 2.291 520 98 0.212 15.362 16.088 0.917 248.642 0.937 3.551 401.234 0.161 15.088 14.362 30 30 1 0.578 1.47 1.583 27.367 26.813 2888.28 3176.401 3393.889 2 420558 15.23004 16.007185 -0.000009605 0.000116264 0.00011307 0.000114509 0.00003181 0.000077076 -0.000024099 0.000229334 0 0.000000014 0.00000002 0 0 0 0.000229334 0.000000053 0 0 0 0 0.000000013 0 0 0 0 
 2.187 0.2 6.519 20.999 7.589 32.68 180 -2.827 648 109 0.208 14.465 22.177 0.774 209.004 0.94 5.285 375.648 0.161 21.177 13.465 26 45 0.578 0.554 1.459 2.75 44.89 20.522 2844.932 3131.407 3348.347 2 487973 14.37061 21.986177 0.000075016 0.000070909 0.000277185 -0.0000292 0.000182712 -0.000060445 0.000293812 0.000348095 0.000000065 0.000000435 0.000000085 0 0 0 0.000348095 0.000000144 0 0 0 0 0.000000014 0 0 0 0 
 2.289 0.032 5.958 31.65 12.821 17.824 260 3.091 1517 155 0.123 16.504 35.624 0.822 93.667 0.951 7.167 244.75 0.158 34.624 15.504 30 68 0.441 0.744 1.26 2.599 67.672 29.569 164.528 64.489 293.492 1 841435 16.44447 35.135211 -0.000015542 0.000061732 0.000364641 0.000041343 -0.000103982 0.000003785 -0.000218422 0.000426373 0.000000093 0.000000108 0.000000041 0 0 0 0.000426373 0.000000183 0 0 0 0 0.000000022 0 0 0 0 
 2.338 0.094 6.873 24.026 8.218 15.299 120 2.994 725 107 0.121 12.599 24.604 0.795 146.106 0.944 5.26 275.524 0.204 23.604 11.599 23 49 0.469 0.643 1.257 2.608 48.654 20.811 12.446 216.48 446.449 1 413353 12.74482 24.161762 -0.000049016 0.00006349 0.000376428 -0.000006464 0.000096722 -0.000021152 0.000189682 0.000439918 0.000000108 0.000000107 0.000000039 0 0 0 0.000439918 0.000000203 0 0 0 0 0.000000021 0 0 0 0 
 1.827 0.743 3.619 8.134 4.461 28.985 62 1.167 147 52 0.21 10.361 9.354 0.707 472.416 0.911 2.892 226.52 0.341 8.354 9.361 16 22 0.727 0.418 1.464 3.028 22.061 12.072 260.974 31.558 197.568 1 67046 10.18087 9.315231 0.000141759 0.00045938 0.00020863 -0.000782571 -0.00069015 0.000518517 -0.000316022 0.00066801 0.000000143 0.000009781 0.000001236 0 0 0 0.00066801 0.000000527 0 0 0 0 0.000000076 0 0 0 0 
 1.533 0.147 3.573 7.399 3.37 9.336 33 2.911 102 39 0.089 7.627 10.02 0.752 501.516 0.909 2.066 262.038 0.283 9.02 6.627 13 17 0.765 0.462 1.187 2.587 15.805 10.309 184.833 44.307 273.35 1 53203 7.65543 9.99047 -0.000063143 0.000124058 0.000377579 0.000098152 -0.000166464 -0.000089167 -0.000479233 0.000501637 0.00000008 0.000000169 0.000000211 0 0 0 0.000501637 0.000000268 0 0 0 0 0.000000043 0 0 0 0 
 2.437 0.895 7.406 7.663 2.53 3.91 21 1.406 78 34 0.086 9.038 4.372 0.713 605.296 0.903 2.116 240.574 0.178 3.372 8.038 8 16 0.5 0.609 1.179 2.829 15.617 6.408 16.174 212.919 441.948 1 38091 9.05646 4.393137 0.000072672 0.000503902 0.000081639 -0.000054179 0.000030314 -0.00029471 0.000024052 0.000585541 0.000000199 0.000000153 0.000000071 0 0 0 0.000585541 0.000000364 0 0 0 0 0.000000036 0 0 0 0 
 3.544 0.133 17.109 46.348 11.588 84.268 658 -2.933 2261 287 0.703 20.176 56.446 0.635 226.221 0.908 15.239 216.872 0.359 55.446 19.176 42 121 0.347 0.445 2.899 5.898 121.538 34.297 137.176 121.799 393.865 1 977971 20.5766 57.159291 0.000171206 0.000086643 0.000856191 0.000442148 0.001337142 -0.000004364 0.002714299 0.000942834 0.000000709 0.000017809 0.000011739 0 0.000000009 0 0.000942834 0.000001006 0 0 0 0 0.000000045 0 0 0 0 
 3.471 0.064 20.292 48.615 10.871 293.254 697 -3.042 2064 304 0.888 21.602 67.62 0.544 377.22 0.895 17.181 199.501 0.449 66.62 20.602 42 131 0.321 0.375 3.563 6.818 130.25 37.526 390.602 131.805 140.685 1 843208 21.35274 66.092082 0.000113669 0.000073228 0.00127969 0.000898091 0.004370698 0.000036093 -0.004350802 0.001352918 0.000001507 0.000475935 0.00003134 0.000000001 -0.000000016 -0.000000001 0.001352918 0.000001882 0 0 0 0 0.000000081 0 0 0 0 
 1.95 0.11 4.482 24.749 9.794 46.473 302 2.969 1017 147 0.3 18.083 26.228 0.804 165.114 0.951 6.117 208.246 0.268 25.228 17.083 33 59 0.559 0.522 1.691 3.369 60.061 30.805 270.083 17.388 267.397 1 420695 18.09171 26.228376 -0.000064453 0.000120789 0.000476904 -0.000769371 0.000544098 -0.000076937 0.00155057 0.000597693 0.000000143 0.000002928 0.000000829 0 0 0 0.000597693 0.000000374 0 0 0 0 0.000000053 0 0 0 0 
 1.889 0.014 3.41 13.368 9.701 31.394 226 -3.12 602 114 0.311 11.591 24.696 0.814 164.679 0.95 4.35 221.534 0.259 23.696 10.591 25 46 0.543 0.523 1.718 3.093 45.12 23.885 263.591 11.583 274.185 1 265025 11.60508 24.949857 0.000004256 0.000121909 0.000415663 -0.000353726 -0.000987742 0.000285073 0.0000498 0.000537573 0.000000086 0.00001963 0.000000586 0 0 0 0.000537573 0.000000289 0 0 0 0 0.000000051 0 0 0 0 
 2.011 0.793 6.248 48.951 12.037 423.108 1026 1.245 2454 383 1.181 47.982 29.079 0.642 382.843 0.911 14.229 393.983 0.58 28.079 46.982 69 107 0.645 0.332 4.757 4.471 104.595 52.011 15.476 220.754 531.953 1 2034993 50.4333 29.73966 0.000102887 0.000374958 0.000102394 -0.00035448 0.000516262 0.001281926 0.00084426 0.000477352 0.000000117 0.000000568 0.000003473 0 0.000000001 0 0.000477352 0.00000027 0 0 0 0 0.000000028 0 0 0 0 
 2.646 0.994 10.072 23.206 6.535 107.394 223 1.581 592 139 0.612 25.015 11.806 0.641 379.906 0.909 7.489 463.22 0.182 10.806 24.015 22 57 0.386 0.472 2.597 5.446 55.997 21.16 1.557 237.109 547.448 1 547559 25.37452 11.822057 -0.000003912 0.000379363 0.000037603 -0.000369748 -0.000020741 0.001781465 -0.000000183 0.000416965 0.000000117 0.000003403 0.000003237 0 0.000000001 0 0.000416965 0.000000174 0 0 0 0 0.000000014 0 0 0 0 
 2.156 0.863 7.622 23.335 6.311 22.672 210 1.786 650 123 0.361 25.52 13.562 0.734 254.395 0.926 5.933 517.943 0.174 12.562 24.52 27 49 0.551 0.491 1.852 3.173 48.173 22.347 68.277 170.559 480.844 1 671346 25.92585 13.460556 -0.000046026 0.000240811 0.000043231 -0.000026808 0.000092923 -0.000208826 -0.000011176 0.000284042 0.000000048 0.000000322 0.000000014 0 0 0 0.000284042 0.000000089 0 0 0 0 0.000000008 0 0 0 0 
 1.369 0.747 2.055 7.64 4.439 5.55 31 1.173 132 39 -0.042 7.068 6.902 0.893 140.379 0.938 1.267 370.779 0.112 5.902 6.068 12 15 0.8 0.733 0.917 1.726 16.007 11.69 2.704 238.72 550.032 2 109860 7.08458 6.94229 0.000026924 0.000138604 0.000082722 0.000067773 -0.000090429 0.000180484 -0.000071594 0.000221325 0.000000006 0.000000244 0.000000008 0 0 0 0.000221325 0.000000052 0 0 0 0 0.000000011 0 0 0 0 
 1.563 0.315 4.089 7.509 2.584 0.962 34 2.647 94 37 0.077 5.979 6.489 0.77 284.837 0.944 1.823 418.248 0.194 5.489 4.979 13 14 0.929 0.516 1.159 2.414 15.239 9.752 20.87 256.825 568.169 2 78173 5.96958 6.497 -0.000074444 0.000098009 0.000195258 -0.000045778 -0.000153741 0.000153238 0.000320528 0.000293267 0.000000032 0.000000989 0.000000075 0 0 0 0.000293267 0.000000108 0 0 0 0 0.000000014 0 0 0 0 
 1.615 0.825 2.475 4.566 2.504 -0.089 17 1.846 53 24 -0.07 5.755 4.34 0.817 337.59 0.916 1.098 503.427 0.134 3.34 4.755 8 11 0.727 0.602 0.865 1.76 10.439 6.465 23.423 214.546 525.086 1 54045 5.74739 4.345878 -0.000022055 0.000134958 0.00006224 0.00008852 -0.000065092 0.00006752 -0.000007308 0.000197198 0.000000007 0.000000104 0.000000007 0 0 0 0.000197198 0.000000041 0 0 0 0 0.000000008 0 0 0 0 
 2.378 0.056 5.048 19.868 9.803 1.88 74 -3.054 684 96 0.036 10.519 24.713 0.852 99.876 0.954 4.349 506.05 0.235 23.713 9.519 21 48 0.438 0.679 1.072 2.612 47.17 19.836 166.833 91.167 402.978 1 731521 10.66532 25.093326 0.000012077 0.000035689 0.000174597 0.000007016 -0.000044605 0.00000612 -0.000134615 0.000210286 0.00000002 0.00000002 0.000000018 0 0 0 0.000210286 0.000000045 0 0 0 0 0.000000006 0 0 0 0 
 1.163 0.765 1.567 20.674 16.423 6.649 183 1.94 1243 129 0.032 21.031 20.222 0.971 66.972 0.989 2.202 492.948 0.218 19.222 20.031 38 42 0.905 0.779 1.065 1.462 45.816 39.379 402.97 161.512 37.502 1 1445776 20.38528 20.398699 -0.000010958 0.000086207 0.000062199 0.000011691 -0.000050963 0.000156015 -0.000015041 0.000148406 0.000000001 0.000000114 0.000000011 0 0 0 0.000148406 0.000000023 0 0 0 0 0.000000005 0 0 0 0 
 1.319 0.888 1.642 17.214 14.493 8.786 210 1.747 985 129 0.16 24.026 17.068 0.962 85.514 0.985 2.4 527.369 0.197 16.068 23.026 35 44 0.795 0.64 1.344 1.946 45.311 34.35 444.028 197.892 7.762 1 1072857 23.90204 16.938926 -0.000007551 0.000099534 0.000062103 -0.000011848 -0.00003032 0.000040083 0.000015549 0.000161636 0.000000002 0.000000029 0 0 0 0 0.000161636 0.000000026 0 0 0 0 0.000000006 0 0 0 0 
 1.061 0.806 1.248 12.854 10.817 3.797 86 1.876 519 77 -0.046 13.572 13.32 0.977 74.593 0.985 1.052 517.071 0.113 12.32 12.572 25 27 0.926 0.769 0.909 1.199 27.098 25.543 418.954 182.543 14.644 1 632454 13.39628 13.354672 -0.000004119 0.000074072 0.000061673 -0.000029087 0.000017056 0.000003742 0.000006892 0.000135745 0 0.000000004 0.000000001 0 0 0 0.000135745 0.000000018 0 0 0 0 0.000000005 0 0 0 0 
 1.522 0.913 4.789 42.54 14.354 345.257 946 1.708 2519 357 1.006 46.906 28.612 0.723 311.005 0.925 11.083 492.501 0.262 27.612 45.906 64 92 0.696 0.428 4.026 2.683 90.012 59.134 489.894 247.689 47.503 2 2497415 46.58129 28.922575 -0.000027318 0.000253037 0.000058876 -0.000280004 0.000270604 0.000354218 0.000223171 0.000311913 0.000000041 0.000000556 0.000000394 0 0 0 0.000311913 0.0000001 0 0 0 0 0.000000014 0 0 0 0 
 1.321 0.367 1.968 12.924 10.449 32.231 158 -2.565 550 102 0.227 13.798 16.242 0.912 149.48 0.966 2.679 540.793 0.13 15.242 12.798 28 33 0.848 0.595 1.505 2.088 34.456 26.075 504.695 257.029 49.341 2 603886 13.71187 16.118711 0.000024838 0.000074581 0.000096762 0.000086428 0.000198338 -0.000010539 0.000095668 0.000171343 0.000000003 0.000000616 0.000000068 0 0 0 0.000171343 0.000000032 0 0 0 0 0.000000007 0 0 0 0 
 1.12 0.001 1.17 15.586 15.242 15.292 181 3.139 912 108 0.009 18.605 20.896 0.976 77.329 0.989 1.613 422.374 0.179 19.896 17.605 34 38 0.895 0.706 1.018 1.403 36.996 33.031 560.163 312.239 104.205 2 836695 18.65313 20.801938 0.000000851 0.000084787 0.000100819 0.000054937 0.000087718 -0.000108098 -0.000093529 0.000185605 0 0.000000265 0.000000002 0 0 0 0.000185605 0.000000034 0 0 0 0 0.000000009 0 0 0 0 
 1.321 0.977 1.7 13.579 9.268 1.37 64 1.607 458 69 -0.09 17.063 12.037 0.961 87.306 0.979 1.483 446.599 0.182 11.037 16.062 23 30 0.767 0.664 0.827 1.77 29.09 22.022 577.82 332.565 128.138 2 429284 17.01512 12.092717 -0.000001624 0.0001168 0.000068201 -0.000010385 0.000056493 -0.000113798 -0.000009375 0.000185001 0.000000002 0.000000112 0.000000004 0 0 0 0.000185001 0.000000034 0 0 0 0 0.000000008 0 0 0 0 
 1.077 0.992 1.481 14.142 10.456 3.521 65 1.558 526 79 -0.028 15.652 13.93 0.968 90.658 0.983 1.341 459.564 0.139 12.93 14.652 27 29 0.931 0.672 0.944 1.37 28.099 26.087 615.749 371.146 167.625 2 512126 15.6831 13.906271 0.000000385 0.000103252 0.000070813 0.000038991 0.000009514 -0.000041098 -0.000005117 0.000174064 0.000000001 0.000000006 0.000000002 0 0 0 0.000174064 0.000000029 0 0 0 0 0.000000007 0 0 0 0 
 1.63 0.376 3.031 15.699 6.56 53.541 132 2.551 402 105 0.477 14.119 17.114 0.81 329.543 0.952 3.449 497.324 0.161 16.114 13.119 27 33 0.818 0.451 2.182 2.25 33.006 20.254 606.11 357.321 142.361 2 400903 14.08493 17.198279 -0.00005502 0.00009591 0.000141981 -0.000184474 0.00016382 -0.000070652 0.000028622 0.000237891 0.000000014 0.00000053 0.000000033 0 0 0 0.000237891 0.000000069 0 0 0 0 0.000000011 0 0 0 0 
 1.596 0.608 4.453 17.046 6.165 62.161 166 0.955 434 108 0.463 15.853 19.758 0.717 263.487 0.926 5.076 489.859 0.233 18.758 14.853 32 37 0.865 0.367 2.139 3.248 35.025 21.939 584.957 343.557 145.24 2 440098 15.99723 19.843125 0.000088833 0.000183303 0.000117728 -0.000094062 -0.000284044 0.000477368 -0.000502529 0.00030103 0.000000036 0.00000189 0.000000393 0 0 0 0.00030103 0.000000122 0 0 0 0 0.000000014 0 0 0 0 
 1.53 0.868 2.787 10.725 4.454 16.09 61 1.778 195 65 0.313 11.385 8.503 0.829 395.06 0.929 2.416 535.2 0.125 7.503 10.385 16 23 0.696 0.53 1.724 2.21 22.146 14.472 625.065 383.77 186.639 2 208452 11.36836 8.503204 -0.000019819 0.000148239 0.000059277 0.000122462 -0.000032434 0.000116578 -0.00004754 0.000207516 0.000000009 0.000000048 0.000000013 0 0 0 0.000207516 0.000000045 0 0 0 0 0.000000008 0 0 0 0 
